SQGDP2 Gross domestic product (GDP) by state 1
SQGDP2 Gross domestic product (GDP) by state 1
State or DC
GeoFIPS,GeoName,LineCode,Description,2024:Q1,2024:Q2,2024:Q3,2024:Q4
27000,Minnesota,82,"      Other services (except government and government enterprises)",10750.4,11041.7,11252.9,11398.9
27000,Minnesota,83,"  Government and government enterprises",46190.7,47172.6,47726.3,48512.3
27000,Minnesota,84,"    Federal civilian",5815.8,5949.4,6061.8,6138.2
27000,Minnesota,85,"    Military",1773.5,1816.4,1869.1,1908.9
27000,Minnesota,86,"    State and local",38601.4,39406.8,39795.3,40465.2
28000,Mississippi,1,All industry total,155307.2,157262.6,159268.8,160930.9
28000,Mississippi,2,"  Private industries",131184.9,132705.2,134613.9,135938.1
28000,Mississippi,3,"      Agriculture, forestry, fishing and hunting",3597.3,3188.9,4188.1,4620.5
28000,Mississippi,6,"      Mining, quarrying, and oil and gas extraction",919.5,922.7,851.9,792.7
28000,Mississippi,10,"      Utilities",4358.3,4293.0,4201.8,4229.4
28000,Mississippi,11,"      Construction",5698.3,5711.4,5806.7,5987.0
28000,Mississippi,12,"      Manufacturing",23912.3,24540.9,24370.5,24256.1
28000,Mississippi,13,"          Durable goods manufacturing",11711.1,12051.6,12010.3,11982.5
28000,Mississippi,25,"          Nondurable goods manufacturing",12201.3,12489.3,12360.2,12273.6
28000,Mississippi,34,"      Wholesale trade",8073.4,8063.9,8180.7,8265.4
28000,Mississippi,35,"      Retail trade",13511.2,13614.0,13869.8,13740.9
28000,Mississippi,36,"      Transportation and warehousing",6238.2,6333.2,6366.2,6365.3
28000,Mississippi,45,"      Information",2610.6,2583.2,2612.8,2638.1
28000,Mississippi,51,"      Finance and insurance",7641.2,7899.7,7845.1,8077.7
28000,Mississippi,56,"      Real estate and rental and leasing",19720.3,19952.0,20169.6,20367.0
28000,Mississippi,60,"      Professional, scientific, and technical services",5489.5,5631.3,5755.4,5913.0
28000,Mississippi,64,"      Management of companies and enterprises",1628.0,1625.5,1678.8,1696.6
28000,Mississippi,65,"      Administrative and support and waste management and remediation services",4345.6,4408.3,4418.8,4527.4
28000,Mississippi,69,"      Educational services",945.8,978.5,1009.4,1021.1
28000,Mississippi,70,"      Health care and social assistance",11577.7,11897.4,12023.9,12191.5
28000,Mississippi,76,"      Arts, entertainment, and recreation",896.1,907.4,949.8,946.6
28000,Mississippi,79,"      Accommodation and food services",6504.5,6533.6,6593.4,6570.3
28000,Mississippi,82,"      Other services (except government and government enterprises)",3517.0,3620.2,3721.1,3731.4
28000,Mississippi,83,"  Government and government enterprises",24122.4,24557.3,24654.9,24992.8
28000,Mississippi,84,"    Federal civilian",4523.9,4621.0,4679.5,4738.8
28000,Mississippi,85,"    Military",2641.9,2714.4,2787.0,2868.9
28000,Mississippi,86,"    State and local",16956.6,17222.0,17188.4,17385.1
29000,Missouri,1,All industry total,441480.6,445964.4,451450.9,455958.9
29000,Missouri,2,"  Private industries",395455.1,399506.9,404486.2,408409.6
29000,Missouri,3,"      Agriculture, forestry, fishing and hunting",6108.0,5726.5,5966.7,6778.3
29000,Missouri,6,"      Mining, quarrying, and oil and gas extraction",1315.1,1147.7,1072.5,1021.1
29000,Missouri,10,"      Utilities",6815.4,6982.0,6454.1,6626.4
29000,Missouri,11,"      Construction",21284.6,21613.6,21538.5,22133.6
29000,Missouri,12,"      Manufacturing",51079.2,52205.3,51991.8,51639.8
29000,Missouri,13,"          Durable goods manufacturing",27195.7,28098.2,27873.4,27466.9
29000,Missouri,25,"          Nondurable goods manufacturing",23883.5,24107.0,24118.5,24172.9
29000,Missouri,34,"      Wholesale trade",30355.0,30447.2,30696.7,31149.2
29000,Missouri,35,"      Retail trade",31590.8,31473.4,32172.0,31826.6
29000,Missouri,36,"      Transportation and warehousing",15381.8,15766.3,16000.3,16049.3
29000,Missouri,45,"      Information",14940.7,14863.0,15297.0,14985.9
29000,Missouri,51,"      Finance and insurance",31589.8,32571.4,33206.9,33605.9
29000,Missouri,56,"      Real estate and rental and leasing",54698.5,55102.1,55430.4,55955.9
29000,Missouri,60,"      Professional, scientific, and technical services",30559.3,30846.7,31734.9,32357.4
29000,Missouri,64,"      Management of companies and enterprises",10315.1,10079.4,10724.4,10769.2
29000,Missouri,65,"      Administrative and support and waste management and remediation services",13570.8,13473.8,13660.8,13757.1
29000,Missouri,69,"      Educational services",5193.7,5245.2,5192.9,5371.4
29000,Missouri,70,"      Health care and social assistance",40813.2,41658.5,42428.5,43298.1
29000,Missouri,76,"      Arts, entertainment, and recreation",5301.8,5446.4,5740.6,5678.7
29000,Missouri,79,"      Accommodation and food services",14031.5,14131.5,14184.5,14275.3
29000,Missouri,82,"      Other services (except government and government enterprises)",10510.5,10726.8,10992.5,11130.5
29000,Missouri,83,"  Government and government enterprises",46025.5,46457.6,46964.8,47549.3
29000,Missouri,84,"    Federal civilian",10318.9,10523.7,10649.4,10731.3
29000,Missouri,85,"    Military",3295.4,3392.2,3401.1,3494.4
29000,Missouri,86,"    State and local",32411.2,32541.7,32914.3,33323.5
30000,Montana,1,All industry total,76607.8,77860.1,78848.6,80447.6
30000,Montana,2,"  Private industries",67023.1,68181.9,69003.1,70435.8
30000,Montana,3,"      Agriculture, forestry, fishing and hunting",2397.3,2474.8,2250.3,2470.4
30000,Montana,6,"      Mining, quarrying, and oil and gas extraction",2551.6,2652.7,2613.3,2500.6
30000,Montana,10,"      Utilities",1350.5,1442.5,1370.5,1410.6
30000,Montana,11,"      Construction",4944.7,4976.6,4996.4,4997.7
30000,Montana,12,"      Manufacturing",4480.8,4470.2,4552.5,4574.2
30000,Montana,13,"          Durable goods manufacturing",1669.4,1723.1,1726.4,1738.7
30000,Montana,25,"          Nondurable goods manufacturing",2811.4,2747.1,2826.1,2835.5
30000,Montana,34,"      Wholesale trade",4212.6,4266.2,4368.0,4505.0
30000,Montana,35,"      Retail trade",5845.6,5913.2,6001.1,6010.4
30000,Montana,36,"      Transportation and warehousing",3117.0,3156.8,3236.0,3325.7
30000,Montana,45,"      Information",1853.7,1917.8,1909.2,2005.5
30000,Montana,51,"      Finance and insurance",3794.2,3890.4,4006.4,4043.3
30000,Montana,56,"      Real estate and rental and leasing",11318.7,11531.7,11706.0,11844.3
30000,Montana,60,"      Professional, scientific, and technical services",4764.0,4735.1,5017.4,5335.7
30000,Montana,64,"      Management of companies and enterprises",307.3,325.9,340.9,349.6
30000,Montana,65,"      Administrative and support and waste management and remediation services",1961.9,2017.6,2074.3,2116.6
30000,Montana,69,"      Educational services",408.6,408.2,420.4,424.3
30000,Montana,70,"      Health care and social assistance",7361.5,7545.3,7548.9,7816.5
30000,Montana,76,"      Arts, entertainment, and recreation",944.5,976.4,996.1,1118.9
30000,Montana,79,"      Accommodation and food services",3661.0,3679.8,3743.8,3712.1
30000,Montana,82,"      Other services (except government and government enterprises)",1747.7,1800.5,1851.6,1874.6
30000,Montana,83,"  Government and government enterprises",9584.7,9678.1,9845.5,10011.8
30000,Montana,84,"    Federal civilian",2421.4,2459.3,2480.3,2513.0
30000,Montana,85,"    Military",697.9,717.2,731.3,744.4
30000,Montana,86,"    State and local",6465.3,6501.6,6633.9,6754.3
31000,Nebraska,1,All industry total,186300.8,188962.0,189800.1,191907.7
31000,Nebraska,2,"  Private industries",166437.5,168745.0,169289.6,171012.4
31000,Nebraska,3,"      Agriculture, forestry, fishing and hunting",9626.3,10328.4,8867.1,10201.3
31000,Nebraska,6,"      Mining, quarrying, and oil and gas extraction",281.5,258.7,244.5,223.5
31000,Nebraska,10,"      Utilities",6877.4,7023.1,6840.9,6810.5
31000,Nebraska,11,"      Construction",8968.5,8939.4,9130.2,9271.6
31000,Nebraska,12,"      Manufacturing",20145.3,20340.3,20286.9,20324.8
31000,Nebraska,13,"          Durable goods manufacturing",7268.8,7539.1,7528.0,7542.5
31000,Nebraska,25,"          Nondurable goods manufacturing",12876.6,12801.1,12758.9,12782.3
31000,Nebraska,34,"      Wholesale trade",12226.0,12490.0,12608.0,12587.5
31000,Nebraska,35,"      Retail trade",10370.4,10430.0,10683.9,10676.7
31000,Nebraska,36,"      Transportation and warehousing",11199.5,11120.1,11140.9,11121.4
31000,Nebraska,45,"      Information",5900.4,5967.5,6161.4,6058.1
31000,Nebraska,51,"      Finance and insurance",24989.4,25346.7,25619.0,25526.6
31000,Nebraska,56,"      Real estate and rental and leasing",16541.5,16747.0,16957.1,17095.8
31000,Nebraska,60,"      Professional, scientific, and technical services",7588.3,7826.9,8033.8,8062.5
31000,Nebraska,64,"      Management of companies and enterprises",3397.0,3254.7,3554.1,3552.8
31000,Nebraska,65,"      Administrative and support and waste management and remediation services",5025.0,4900.2,4970.3,4880.8
31000,Nebraska,69,"      Educational services",1166.1,1156.8,1177.1,1207.0
31000,Nebraska,70,"      Health care and social assistance",13193.7,13457.0,13706.3,13958.2
31000,Nebraska,76,"      Arts, entertainment, and recreation",1018.3,1072.6,1086.5,1113.4
31000,Nebraska,79,"      Accommodation and food services",4227.2,4290.3,4360.6,4399.0
31000,Nebraska,82,"      Other services (except government and government enterprises)",3695.6,3795.4,3861.1,3940.9
31000,Nebraska,83,"  Government and government enterprises",19863.3,20217.0,20510.5,20895.4
31000,Nebraska,84,"    Federal civilian",2666.8,2735.6,2812.0,2853.4
31000,Nebraska,85,"    Military",1373.1,1397.2,1418.5,1438.8
31000,Nebraska,86,"    State and local",15823.4,16084.2,16280.0,16603.2
32000,Nevada,1,All industry total,264093.0,267322.6,270553.7,274072.7
32000,Nevada,2,"  Private industries",239102.1,242192.9,244509.1,247317.5
32000,Nevada,3,"      Agriculture, forestry, fishing and hunting",429.3,478.8,492.5,517.5
32000,Nevada,6,"      Mining, quarrying, and oil and gas extraction",4951.3,5316.9,5309.8,5106.0
32000,Nevada,10,"      Utilities",3561.9,3396.4,3310.8,3329.3
32000,Nevada,11,"      Construction",20372.2,20640.3,21057.4,21057.7
32000,Nevada,12,"      Manufacturing",11220.3,11541.8,11180.9,11813.7
32000,Nevada,13,"          Durable goods manufacturing",7799.2,8138.1,7793.9,8398.2
32000,Nevada,25,"          Nondurable goods manufacturing",3421.1,3403.7,3387.0,3415.5
32000,Nevada,34,"      Wholesale trade",10783.0,10856.9,11047.0,11755.3
32000,Nevada,35,"      Retail trade",18798.6,18940.7,19265.4,19243.5
32000,Nevada,36,"      Transportation and warehousing",12070.1,12174.4,12133.1,12057.9
32000,Nevada,45,"      Information",8021.7,8215.6,8697.9,8535.9
32000,Nevada,51,"      Finance and insurance",15220.9,15402.4,15992.6,16096.4
32000,Nevada,56,"      Real estate and rental and leasing",39225.3,39802.1,40095.1,40731.4
32000,Nevada,60,"      Professional, scientific, and technical services",13542.3,14073.7,14010.8,14471.3
32000,Nevada,64,"      Management of companies and enterprises",7088.4,6963.0,7270.3,7242.1
32000,Nevada,65,"      Administrative and support and waste management and remediation services",8820.7,8988.0,9081.3,9234.1
32000,Nevada,69,"      Educational services",1436.0,1425.2,1467.2,1519.0
32000,Nevada,70,"      Health care and social assistance",15328.4,15707.4,15958.8,16229.6
32000,Nevada,76,"      Arts, entertainment, and recreation",7268.4,7761.4,7565.8,7797.0
32000,Nevada,79,"      Accommodation and food services",36303.4,35790.4,35798.6,35736.0
32000,Nevada,82,"      Other services (except government and government enterprises)",4659.8,4717.5,4773.9,4843.7
32000,Nevada,83,"  Government and government enterprises",24990.9,25129.7,26044.6,26755.2
32000,Nevada,84,"    Federal civilian",3857.8,3929.3,3997.6,4015.5
32000,Nevada,85,"    Military",2247.6,2290.5,2310.8,2342.3
32000,Nevada,86,"    State and local",18885.5,18909.8,19736.2,20397.4
33000,New Hampshire,1,All industry total,117630.7,119084.8,119776.7,120854.4
33000,New Hampshire,2,"  Private industries",106707.4,107994.0,108621.6,109494.1
33000,New Hampshire,3,"      Agriculture, forestry, fishing and hunting",271.8,264.5,290.4,304.5
33000,New Hampshire,6,"      Mining, quarrying, and oil and gas extraction",314.9,330.9,304.2,284.9
33000,New Hampshire,10,"      Utilities",1665.3,1768.1,1570.1,1563.6
33000,New Hampshire,11,"      Construction",4177.3,4155.5,4140.4,4114.4
33000,New Hampshire,12,"      Manufacturing",10113.8,10203.0,10238.3,10038.4
33000,New Hampshire,13,"          Durable goods manufacturing",7087.5,7107.7,7233.1,7058.4
33000,New Hampshire,25,"          Nondurable goods manufacturing",3026.4,3095.3,3005.2,2980.0
33000,New Hampshire,34,"      Wholesale trade",8109.1,8124.2,7983.7,8270.0
33000,New Hampshire,35,"      Retail trade",9427.5,9310.7,9550.6,9291.2
33000,New Hampshire,36,"      Transportation and warehousing",2016.6,1970.3,2041.6,2050.9
33000,New Hampshire,45,"      Information",4631.6,4479.9,4738.3,4964.0
33000,New Hampshire,51,"      Finance and insurance",7309.2,7757.0,7478.8,7598.8
33000,New Hampshire,56,"      Real estate and rental and leasing",17728.9,18131.9,18306.0,18412.3
33000,New Hampshire,60,"      Professional, scientific, and technical services",11083.0,11259.6,11299.5,11332.6
33000,New Hampshire,64,"      Management of companies and enterprises",1925.5,1880.6,2054.1,2049.6
33000,New Hampshire,65,"      Administrative and support and waste management and remediation services",5058.5,5078.5,5166.7,5254.6
33000,New Hampshire,69,"      Educational services",2606.1,2600.9,2694.5,2750.0
33000,New Hampshire,70,"      Health care and social assistance",10564.6,10860.6,10917.9,11234.7
33000,New Hampshire,76,"      Arts, entertainment, and recreation",1417.1,1477.1,1510.1,1566.5
33000,New Hampshire,79,"      Accommodation and food services",5389.9,5380.6,5319.8,5383.7
33000,New Hampshire,82,"      Other services (except government and government enterprises)",2896.6,2959.9,3016.4,3029.4
33000,New Hampshire,83,"  Government and government enterprises",10923.3,11090.8,11155.1,11360.3
33000,New Hampshire,84,"    Federal civilian",2043.3,2078.9,2116.6,2147.1
33000,New Hampshire,85,"    Military",1185.7,1249.2,1253.5,1259.7
33000,New Hampshire,86,"    State and local",7694.3,7762.7,7785.0,7953.5
34000,New Jersey,1,All industry total,831942.7,841980.0,850891.1,859187.8
34000,New Jersey,2,"  Private industries",754828.5,764847.8,772410.6,780485.7
34000,New Jersey,3,"      Agriculture, forestry, fishing and hunting",1329.3,1340.6,1349.1,1456.5
34000,New Jersey,6,"      Mining, quarrying, and oil and gas extraction",721.8,823.0,826.5,801.9
34000,New Jersey,10,"      Utilities",11857.5,11939.3,11731.4,12247.5
34000,New Jersey,11,"      Construction",29296.8,29614.4,29681.6,29972.2
34000,New Jersey,12,"      Manufacturing",70831.9,71359.3,71076.1,70222.2
34000,New Jersey,13,"          Durable goods manufacturing",20897.4,21373.0,21259.6,21501.3
34000,New Jersey,25,"          Nondurable goods manufacturing",49934.6,49986.4,49816.5,48720.9
34000,New Jersey,34,"      Wholesale trade",65367.7,65230.6,66013.8,67538.9
34000,New Jersey,35,"      Retail trade",52508.5,52450.8,53239.4,52771.4
34000,New Jersey,36,"      Transportation and warehousing",32620.1,32867.0,33717.2,33232.4
34000,New Jersey,45,"      Information",39517.4,39450.2,39543.7,41615.3
34000,New Jersey,51,"      Finance and insurance",52960.5,53767.8,54324.0,55135.1
34000,New Jersey,56,"      Real estate and rental and leasing",134130.1,136388.4,137758.5,138691.7
34000,New Jersey,60,"      Professional, scientific, and technical services",80691.7,82961.0,83542.8,84834.0
34000,New Jersey,64,"      Management of companies and enterprises",20841.9,20797.3,22013.1,21829.1
34000,New Jersey,65,"      Administrative and support and waste management and remediation services",32948.2,33357.2,33426.0,33965.0
34000,New Jersey,69,"      Educational services",9723.3,9722.3,9980.2,10235.5
34000,New Jersey,70,"      Health care and social assistance",70089.1,72287.5,73180.3,74664.8
34000,New Jersey,76,"      Arts, entertainment, and recreation",8524.5,8878.1,8891.2,8857.4
34000,New Jersey,79,"      Accommodation and food services",23486.8,23822.6,24053.9,24106.9
34000,New Jersey,82,"      Other services (except government and government enterprises)",17381.3,17790.2,18061.7,18307.8
34000,New Jersey,83,"  Government and government enterprises",77114.2,77132.2,78480.4,78702.1
34000,New Jersey,84,"    Federal civilian",9565.1,9711.3,9849.6,9887.8
34000,New Jersey,85,"    Military",4088.7,4187.3,4242.6,4263.2
34000,New Jersey,86,"    State and local",63460.5,63233.7,64388.2,64551.1
35000,New Mexico,1,All industry total,143370.3,147097.4,148249.0,149622.6
35000,New Mexico,2,"  Private industries",112352.1,115804.1,116887.3,117896.4
35000,New Mexico,3,"      Agriculture, forestry, fishing and hunting",1486.3,1689.3,1856.3,1897.0
35000,New Mexico,6,"      Mining, quarrying, and oil and gas extraction",16886.0,18850.2,18491.3,18347.7
35000,New Mexico,10,"      Utilities",2291.9,2382.4,2291.8,2327.6
35000,New Mexico,11,"      Construction",6159.1,6115.8,6401.0,6539.3
35000,New Mexico,12,"      Manufacturing",4602.9,4681.5,4816.5,4995.9
35000,New Mexico,13,"          Durable goods manufacturing",2237.9,2331.7,2456.9,2625.1
35000,New Mexico,25,"          Nondurable goods manufacturing",2365.0,2349.8,2359.7,2370.8
35000,New Mexico,34,"      Wholesale trade",4230.4,4267.2,4339.0,4432.0
35000,New Mexico,35,"      Retail trade",8685.6,8730.1,8987.4,8839.5
35000,New Mexico,36,"      Transportation and warehousing",3928.5,4053.5,4292.4,4165.1
35000,New Mexico,45,"      Information",3625.7,3791.9,3407.5,3546.7
35000,New Mexico,51,"      Finance and insurance",4958.1,5055.4,5072.9,5164.3
35000,New Mexico,56,"      Real estate and rental and leasing",17552.7,17798.5,17994.0,18161.1
35000,New Mexico,60,"      Professional, scientific, and technical services",11835.3,11913.3,12154.3,12299.7
35000,New Mexico,64,"      Management of companies and enterprises",696.1,706.2,750.7,731.3
35000,New Mexico,65,"      Administrative and support and waste management and remediation services",4380.9,4398.5,4480.1,4539.6
35000,New Mexico,69,"      Educational services",723.9,739.9,743.3,770.9
35000,New Mexico,70,"      Health care and social assistance",10015.9,10300.6,10423.9,10590.2
35000,New Mexico,76,"      Arts, entertainment, and recreation",1187.0,1240.0,1203.3,1273.3
35000,New Mexico,79,"      Accommodation and food services",5716.7,5671.2,5685.8,5718.5
35000,New Mexico,82,"      Other services (except government and government enterprises)",3389.1,3418.7,3495.7,3556.5
35000,New Mexico,83,"  Government and government enterprises",31018.2,31293.3,31361.7,31726.2
35000,New Mexico,84,"    Federal civilian",9802.9,9676.4,9699.1,9698.6
35000,New Mexico,85,"    Military",5396.4,5525.4,5514.0,5562.8
35000,New Mexico,86,"    State and local",15818.9,16091.5,16148.7,16464.7
36000,New York,1,All industry total,2256831.2,2310300.3,2347428.9,2373995.4
36000,New York,2,"  Private industries",2038375.1,2089697.1,2121486.0,2146435.1
36000,New York,3,"      Agriculture, forestry, fishing and hunting",3085.8,3688.8,4536.1,4676.6
36000,New York,6,"      Mining, quarrying, and oil and gas extraction",1162.5,1225.6,1210.8,1215.1
36000,New York,10,"      Utilities",29711.1,29842.5,29575.2,29839.2
36000,New York,11,"      Construction",66929.0,67283.9,68054.5,66616.0
36000,New York,12,"      Manufacturing",93440.4,94389.5,93569.2,92270.4
36000,New York,13,"          Durable goods manufacturing",36212.1,37126.6,37500.1,36872.2
36000,New York,25,"          Nondurable goods manufacturing",57228.2,57262.9,56069.0,55398.2
36000,New York,34,"      Wholesale trade",88259.5,88525.4,90271.8,91147.1
36000,New York,35,"      Retail trade",110136.9,109287.2,111064.9,110429.8
36000,New York,36,"      Transportation and warehousing",52027.0,52414.3,52539.1,52120.4
36000,New York,45,"      Information",192591.8,196043.0,197571.4,199410.5
36000,New York,51,"      Finance and insurance",446663.9,476677.0,487318.6,502663.9
36000,New York,56,"      Real estate and rental and leasing",311231.3,315538.6,317843.7,321666.1
36000,New York,60,"      Professional, scientific, and technical services",196656.1,200674.0,203219.3,206956.0
36000,New York,64,"      Management of companies and enterprises",32902.5,34618.8,35146.9,33118.3
36000,New York,65,"      Administrative and support and waste management and remediation services",58910.1,60315.6,61936.8,62646.4
36000,New York,69,"      Educational services",43210.3,43576.4,45249.6,46095.7
36000,New York,70,"      Health care and social assistance",171048.7,172636.5,178192.4,178625.2
36000,New York,76,"      Arts, entertainment, and recreation",32982.3,34209.9,34902.9,35772.9
36000,New York,79,"      Accommodation and food services",65971.8,66589.0,66472.7,67413.5
36000,New York,82,"      Other services (except government and government enterprises)",41454.3,42161.0,42810.0,43751.8
36000,New York,83,"  Government and government enterprises",218456.1,220603.1,225942.9,227560.3
36000,New York,84,"    Federal civilian",25144.9,25542.1,25932.7,26109.2
36000,New York,85,"    Military",6093.3,6204.1,6216.4,6248.9
36000,New York,86,"    State and local",187217.9,188857.0,193793.8,195202.3
37000,North Carolina,1,All industry total,824995.7,837982.5,850974.3,862883.6
37000,North Carolina,2,"  Private industries",730667.8,740167.3,752628.2,763740.6
37000,North Carolina,3,"      Agriculture, forestry, fishing and hunting",6279.0,6010.6,6935.6,9027.6
37000,North Carolina,6,"      Mining, quarrying, and oil and gas extraction",1613.4,1669.2,1460.9,1532.5
37000,North Carolina,10,"      Utilities",14044.4,14933.0,14395.3,14869.0
37000,North Carolina,11,"      Construction",40560.4,41086.8,41314.1,41891.0
37000,North Carolina,12,"      Manufacturing",102238.7,104220.9,104118.4,104957.3
37000,North Carolina,13,"          Durable goods manufacturing",40315.8,41137.1,41512.8,42056.6
37000,North Carolina,25,"          Nondurable goods manufacturing",61922.9,63083.8,62605.6,62900.7
37000,North Carolina,34,"      Wholesale trade",48382.1,48795.3,49550.9,50363.2
37000,North Carolina,35,"      Retail trade",53600.9,53743.0,54868.3,54317.7
37000,North Carolina,36,"      Transportation and warehousing",21397.1,21757.6,22168.3,22216.9
37000,North Carolina,45,"      Information",32173.0,33000.1,34411.8,34443.6
37000,North Carolina,51,"      Finance and insurance",81627.4,80980.7,83818.9,85392.8
37000,North Carolina,56,"      Real estate and rental and leasing",105501.8,107292.4,109045.4,110509.6
37000,North Carolina,60,"      Professional, scientific, and technical services",60205.8,61439.1,62307.5,63209.5
37000,North Carolina,64,"      Management of companies and enterprises",16396.6,16984.7,17659.3,18053.7
37000,North Carolina,65,"      Administrative and support and waste management and remediation services",30164.8,30331.3,30588.5,31237.1
37000,North Carolina,69,"      Educational services",10634.3,10626.9,10785.1,11184.0
37000,North Carolina,70,"      Health care and social assistance",55313.5,55909.9,57121.5,57999.0
37000,North Carolina,76,"      Arts, entertainment, and recreation",7356.5,7432.3,7661.8,7641.4
37000,North Carolina,79,"      Accommodation and food services",25459.1,25696.6,25795.6,26029.4
37000,North Carolina,82,"      Other services (except government and government enterprises)",17719.2,18256.8,18621.0,18865.2
37000,North Carolina,83,"  Government and government enterprises",94327.8,97815.2,98346.1,99143.0
37000,North Carolina,84,"    Federal civilian",15483.9,15858.7,16175.4,16432.6
37000,North Carolina,85,"    Military",14116.4,14440.7,15271.9,15333.9
37000,North Carolina,86,"    State and local",64727.5,67515.9,66898.8,67376.4
38000,North Dakota,1,All industry total,79469.9,80374.2,79952.6,80436.3
38000,North Dakota,2,"  Private industries",71277.0,72007.6,71445.5,71808.7
38000,North Dakota,3,"      Agriculture, forestry, fishing and hunting",5782.6,5429.8,4547.7,4834.2
38000,North Dakota,6,"      Mining, quarrying, and oil and gas extraction",12052.2,12486.3,12105.0,11875.6
38000,North Dakota,10,"      Utilities",1813.2,1727.4,1713.5,1680.2
38000,North Dakota,11,"      Construction",4078.9,4224.5,4301.1,4345.9
38000,North Dakota,12,"      Manufacturing",6914.5,6982.9,6877.4,6835.0
38000,North Dakota,13,"          Durable goods manufacturing",4611.5,4585.4,4535.5,4484.7
38000,North Dakota,25,"          Nondurable goods manufacturing",2303.0,2397.5,2341.8,2350.3
38000,North Dakota,34,"      Wholesale trade",5820.4,5858.0,5970.4,6048.9
38000,North Dakota,35,"      Retail trade",4702.2,4691.7,4818.0,4788.1
38000,North Dakota,36,"      Transportation and warehousing",3417.0,3527.0,3524.3,3567.4
38000,North Dakota,45,"      Information",1722.2,1723.7,1767.8,1741.7
38000,North Dakota,51,"      Finance and insurance",3578.1,3679.2,3690.2,3810.1
38000,North Dakota,56,"      Real estate and rental and leasing",7198.6,7214.8,7264.6,7297.2
38000,North Dakota,60,"      Professional, scientific, and technical services",2362.9,2432.2,2486.1,2553.2
38000,North Dakota,64,"      Management of companies and enterprises",760.8,749.9,797.8,810.2
38000,North Dakota,65,"      Administrative and support and waste management and remediation services",1203.7,1217.9,1241.4,1238.3
38000,North Dakota,69,"      Educational services",254.4,257.8,266.9,273.9
38000,North Dakota,70,"      Health care and social assistance",5885.1,6073.8,6303.8,6314.7
38000,North Dakota,76,"      Arts, entertainment, and recreation",380.0,347.4,354.1,370.9
38000,North Dakota,79,"      Accommodation and food services",1952.5,1960.4,1954.7,1938.1
38000,North Dakota,82,"      Other services (except government and government enterprises)",1397.4,1422.8,1460.7,1485.1
38000,North Dakota,83,"  Government and government enterprises",8192.9,8366.7,8507.2,8627.6
38000,North Dakota,84,"    Federal civilian",949.9,1021.8,1084.2,1112.2
38000,North Dakota,85,"    Military",1177.1,1209.2,1229.3,1246.3
38000,North Dakota,86,"    State and local",6065.9,6135.7,6193.7,6269.1
39000,Ohio,1,All industry total,906420.3,919588.2,928590.4,937963.4
39000,Ohio,2,"  Private industries",814917.0,825447.3,835103.9,841903.0
39000,Ohio,3,"      Agriculture, forestry, fishing and hunting",6040.1,5842.5,6748.2,7397.1
39000,Ohio,6,"      Mining, quarrying, and oil and gas extraction",6149.8,6400.4,6186.9,5975.1
39000,Ohio,10,"      Utilities",14679.3,13824.6,13788.0,13469.8
39000,Ohio,11,"      Construction",36931.9,37648.3,38652.4,39708.6
39000,Ohio,12,"      Manufacturing",129629.2,132254.3,132114.2,132384.0
39000,Ohio,13,"          Durable goods manufacturing",68837.6,70778.5,70360.0,69994.5
39000,Ohio,25,"          Nondurable goods manufacturing",60791.6,61475.8,61754.2,62389.5
39000,Ohio,34,"      Wholesale trade",56108.8,56575.5,56678.4,57637.8
39000,Ohio,35,"      Retail trade",59461.5,58877.1,60100.6,59412.0
39000,Ohio,36,"      Transportation and warehousing",29657.3,30607.0,30956.5,30924.0
39000,Ohio,45,"      Information",20943.0,21471.0,21777.1,21520.0
39000,Ohio,51,"      Finance and insurance",101645.0,104058.6,103356.7,105328.6
39000,Ohio,56,"      Real estate and rental and leasing",109905.6,111181.3,112551.7,113658.5
39000,Ohio,60,"      Professional, scientific, and technical services",50805.9,51536.4,52456.3,52872.0
39000,Ohio,64,"      Management of companies and enterprises",26895.3,27042.4,29087.0,28976.9
39000,Ohio,65,"      Administrative and support and waste management and remediation services",27624.9,27429.1,27524.7,27792.8
39000,Ohio,69,"      Educational services",7505.9,7519.0,7641.3,7741.0
39000,Ohio,70,"      Health care and social assistance",77953.0,79234.6,81092.4,81918.7
39000,Ohio,76,"      Arts, entertainment, and recreation",8542.9,9120.8,8888.6,9220.9
39000,Ohio,79,"      Accommodation and food services",25039.5,25083.6,25213.0,25362.2
39000,Ohio,82,"      Other services (except government and government enterprises)",19398.0,19740.9,20290.0,20602.9
39000,Ohio,83,"  Government and government enterprises",91503.3,94140.9,93486.5,96060.4
39000,Ohio,84,"    Federal civilian",16081.3,16344.2,16623.6,16798.5
39000,Ohio,85,"    Military",7059.9,7479.9,7772.8,7957.9
39000,Ohio,86,"    State and local",68362.1,70316.7,69090.1,71303.9
40000,Oklahoma,1,All industry total,259448.6,262979.1,265426.1,266926.7
40000,Oklahoma,2,"  Private industries",218449.0,221268.4,223763.6,224563.8
40000,Oklahoma,3,"      Agriculture, forestry, fishing and hunting",3638.1,3963.6,4245.2,4613.2
40000,Oklahoma,6,"      Mining, quarrying, and oil and gas extraction",21413.9,22046.1,21686.3,20473.9
40000,Oklahoma,10,"      Utilities",5052.2,5452.0,5208.2,5100.1
40000,Oklahoma,11,"      Construction",10231.1,10333.8,10490.0,10720.8
40000,Oklahoma,12,"      Manufacturing",22806.4,23419.7,23987.2,23937.8
